;well_id;well_name;row;column;plate;cond_id;Navi;Lapa;Bini;Vino;n_organoids;mean_roundness;Cond_name
204;589;I13;9;13;1;9;0.0;19.9883164;0.5951856;0.11903712;44;0.3725119772727273;LapaBiniVino120
205;593;I14;9;14;1;9;0.0;19.9883164;1.8847544;0.11903712;64;0.5448834890625001;LapaBiniVino120
206;597;I15;9;15;1;9;0.0;19.9883164;6.1006524;0.11903712;70;0.5245516571428569;LapaBiniVino120
207;601;I16;9;16;1;9;0.0;19.9883164;19.9883164;0.11903712;69;0.540785663768116;LapaBiniVino120
208;622;J01;10;1;1;9;0.0;6.1006524;0.00495988;0.11903712;39;0.6102415128205129;LapaBiniVino120
209;626;J02;10;2;1;9;0.0;6.1006524;0.01735958;0.11903712;79;0.4968638468354431;LapaBiniVino120
210;630;J03;10;3;1;9;0.0;6.1006524;0.05455868;0.11903712;34;0.6028759705882354;LapaBiniVino120
211;634;J04;10;4;1;9;0.0;6.1006524;0.17607574;0.11903712;58;0.560296848275862;LapaBiniVino120
212;638;J05;10;5;1;9;0.0;6.1006524;0.5951856;0.11903712;47;0.5849860212765957;LapaBiniVino120
213;642;J06;10;6;1;9;0.0;6.1006524;1.8847544;0.11903712;28;0.6610014642857144;LapaBiniVino120
214;646;J07;10;7;1;9;0.0;6.1006524;6.1006524;0.11903712;56;0.5990721428571428;LapaBiniVino120
215;650;J08;10;8;1;9;0.0;6.1006524;19.9883164;0.11903712;74;0.5476985364864864;LapaBiniVino120
216;654;J09;10;9;1;9;0.0;6.1006524;0.00495988;0.11903712;57;0.5549514743859649;LapaBiniVino120
217;658;J10;10;10;1;9;0.0;6.1006524;0.01735958;0.11903712;69;0.5689523913043478;LapaBiniVino120
218;662;J11;10;11;1;9;0.0;6.1006524;0.05455868;0.11903712;60;0.5974976666666667;LapaBiniVino120
219;666;J12;10;12;1;9;0.0;6.1006524;0.17607574;0.11903712;62;0.5697994951612904;LapaBiniVino120
220;670;J13;10;13;1;9;0.0;6.1006524;0.5951856;0.11903712;71;0.5118503835211268;LapaBiniVino120
221;674;J14;10;14;1;9;0.0;6.1006524;1.8847544;0.11903712;61;0.4988844081967213;LapaBiniVino120
222;678;J15;10;15;1;9;0.0;6.1006524;6.1006524;0.11903712;74;0.5082211621621621;LapaBiniVino120
223;682;J16;10;16;1;9;0.0;6.1006524;19.9883164;0.11903712;74;0.4836034837837837;LapaBiniVino120
224;704;K01;11;1;1;9;0.0;1.884749339553;0.004959866683035;0.1190368003928;43;0.5514839069767442;LapaBiniVino120
225;708;K02;11;2;1;9;0.0;1.884749305222;0.01735953307441;0.1190367982246;6;0.5951504999999999;LapaBiniVino120
226;712;K03;11;3;1;9;0.0;1.884749192951;0.05455852926964;0.1190367911338;25;0.54310232;LapaBiniVino120
227;716;K04;11;4;1;9;0.0;1.884748825798;0.1760752192522;0.1190367679451;32;0.5994866875;LapaBiniVino120
228;720;K05;11;5;1;9;0.0;1.884747625118;0.5951834605636;0.1190366921127;44;0.6824720681818183;LapaBiniVino120
229;724;K06;11;6;1;9;0.0;1.884743698614;1.884743698614;0.119036444123;43;0.6734315116279072;LapaBiniVino120
230;728;K07;11;7;1;9;0.0;1.8847544;6.1006524;0.11903712;50;0.430580524;LapaBiniVino120
231;732;K08;11;8;1;9;0.0;1.8847544;19.9883164;0.11903712;33;0.653273;LapaBiniVino120
232;736;K09;11;9;1;9;0.0;1.884749339553;0.004959866683035;0.1190368003928;59;0.4861339491525423;LapaBiniVino120
233;740;K10;11;10;1;9;0.0;1.884749305222;0.01735953307441;0.1190367982246;67;0.5150557522388058;LapaBiniVino120
234;744;K11;11;11;1;9;0.0;1.884749192951;0.05455852926964;0.1190367911338;66;0.5207264696969697;LapaBiniVino120
235;748;K12;11;12;1;9;0.0;1.884748825798;0.1760752192522;0.1190367679451;62;0.469906564516129;LapaBiniVino120
236;752;K13;11;13;1;9;0.0;1.884747625118;0.5951834605636;0.1190366921127;57;0.477546149122807;LapaBiniVino120
237;756;K14;11;14;1;9;0.0;1.884743698614;1.884743698614;0.119036444123;50;0.479642546;LapaBiniVino120
238;760;K15;11;15;1;9;0.0;1.8847544;6.1006524;0.11903712;88;0.4078647113636364;LapaBiniVino120
239;764;K16;11;16;1;9;0.0;1.8847544;19.9883164;0.11903712;65;0.4583886923076922;LapaBiniVino120
240;786;L01;12;1;1;9;0.0;0.5951852419201;0.004959877016001;0.119037048384;48;0.5483870833333334;LapaBiniVino120
241;790;L02;12;2;1;9;0.0;0.5951852310786;0.01735956923979;0.1190370462157;59;0.7737763220338982;LapaBiniVino120
242;794;L03;12;3;1;9;0.0;0.5951851956245;0.05455864293224;0.1190370391249;5;0.6618482;LapaBiniVino120
243;798;L04;12;4;1;9;0.0;0.5951850796808;0.1760755860722;0.1190370159362;32;0.450627875;LapaBiniVino120
244;802;L05;12;5;1;9;0.0;0.5951847005172;0.5951847005172;0.1190369401034;41;0.4834847878048781;LapaBiniVino120
245;806;L06;12;6;1;9;0.0;0.5951834605636;1.884747625118;0.1190366921127;51;0.5955405490196078;LapaBiniVino120
246;810;L07;12;7;1;9;0.0;0.5951856;6.1006524;0.11903712;36;0.5060373333333332;LapaBiniVino120
247;814;L08;12;8;1;9;0.0;0.5951856;19.9883164;0.11903712;38;0.453590747368421;LapaBiniVino120
248;818;L09;12;9;1;9;0.0;0.5951852419201;0.004959877016001;0.119037048384;43;0.4730592093023255;LapaBiniVino120
249;822;L10;12;10;1;9;0.0;0.5951852310786;0.01735956923979;0.1190370462157;40;0.4213513949999999;LapaBiniVino120
250;826;L11;12;11;1;9;0.0;0.5951851956245;0.05455864293224;0.1190370391249;48;0.4212430333333333;LapaBiniVino120
251;830;L12;12;12;1;9;0.0;0.5951850796808;0.1760755860722;0.1190370159362;46;0.4509686217391304;LapaBiniVino120
252;834;L13;12;13;1;9;0.0;0.5951847005172;0.5951847005172;0.1190369401034;73;0.5864648493150685;LapaBiniVino120
253;838;L14;12;14;1;9;0.0;0.5951834605636;1.884747625118;0.1190366921127;34;0.5230934647058824;LapaBiniVino120
254;842;L15;12;15;1;9;0.0;0.5951856;6.1006524;0.11903712;50;0.5051781139999999;LapaBiniVino120
255;846;L16;12;16;1;9;0.0;0.5951856;19.9883164;0.11903712;53;0.4294843452830188;LapaBiniVino120
256;868;M01;13;1;1;9;0.0;0.1760757462375;0.004959880175703;0.1190371242169;44;0.4951346454545454;LapaBiniVino120
257;872;M02;13;2;1;9;0.0;0.1760757430302;0.01735958029875;0.1190371220486;44;0.7653116590909093;LapaBiniVino120
258;876;M03;13;3;1;9;0.0;0.1760757325417;0.05455867768897;0.1190371149577;29;0.5501683793103449;LapaBiniVino120
259;880;M04;13;4;1;9;0.0;0.1760756982416;0.1760756982416;0.119037091769;30;0.433119916;LapaBiniVino120
260;884;M05;13;5;1;9;0.0;0.1760755860722;0.5951850796808;0.1190370159362;42;0.6358914523809522;LapaBiniVino120
261;888;M06;13;6;1;9;0.0;0.1760752192522;1.884748825798;0.1190367679451;41;0.4745521195121951;LapaBiniVino120
262;892;M07;13;7;1;9;0.0;0.17607574;6.1006524;0.11903712;47;0.4645097872340425;LapaBiniVino120
263;896;M08;13;8;1;9;0.0;0.17607574;19.9883164;0.11903712;37;0.5108044027027026;LapaBiniVino120
264;900;M09;13;9;1;9;0.0;0.1760757462375;0.004959880175703;0.1190371242169;35;0.4755880285714287;LapaBiniVino120
265;904;M10;13;10;1;9;0.0;0.1760757430302;0.01735958029875;0.1190371220486;42;0.4994360547619046;LapaBiniVino120
266;908;M11;13;11;1;9;0.0;0.1760757325417;0.05455867768897;0.1190371149577;47;0.481001170212766;LapaBiniVino120
267;912;M12;13;12;1;9;0.0;0.1760756982416;0.1760756982416;0.119037091769;37;0.4718009729729729;LapaBiniVino120
268;916;M13;13;13;1;9;0.0;0.1760755860722;0.5951850796808;0.1190370159362;33;0.5831692757575757;LapaBiniVino120
269;920;M14;13;14;1;9;0.0;0.1760752192522;1.884748825798;0.1190367679451;50;0.447225676;LapaBiniVino120
270;924;M15;13;15;1;9;0.0;0.17607574;6.1006524;0.11903712;37;0.4466232162162162;LapaBiniVino120
271;928;M16;13;16;1;9;0.0;0.17607574;19.9883164;0.11903712;41;0.4411390975609756;LapaBiniVino120
272;950;N01;14;1;1;9;0.0;0.05455869256092;0.004959881141902;0.1190371474056;65;0.6189450615384616;LapaBiniVino120
273;954;N02;14;2;1;9;0.0;0.05455869156712;0.01735958368045;0.1190371452374;67;0.5020335223880595;LapaBiniVino120
274;958;N03;14;3;1;9;0.0;0.05455868831715;0.05455868831715;0.1190371381465;33;0.6151364848484848;LapaBiniVino120
275;962;N04;14;4;1;9;0.0;0.05455867768897;0.1760757325417;0.1190371149577;36;0.5560145555555556;LapaBiniVino120
276;966;N05;14;5;1;9;0.0;0.05455864293224;0.5951851956245;0.1190370391249;66;0.5723923939393939;LapaBiniVino120
277;970;N06;14;6;1;9;0.0;0.05455852926964;1.884749192951;0.1190367911338;44;0.5377460909090909;LapaBiniVino120
278;974;N07;14;7;1;9;0.0;0.05455868;6.1006524;0.11903712;36;0.533438275;LapaBiniVino120
279;978;N08;14;8;1;9;0.0;0.05455868;19.9883164;0.11903712;18;0.6257028333333332;LapaBiniVino120
280;982;N09;14;9;1;9;0.0;0.05455869256092;0.004959881141902;0.1190371474056;33;0.5085193121212122;LapaBiniVino120
281;986;N10;14;10;1;9;0.0;0.05455869156712;0.01735958368045;0.1190371452374;40;0.484849625;LapaBiniVino120
282;990;N11;14;11;1;9;0.0;0.05455868831715;0.05455868831715;0.1190371381465;4;0.7386145;LapaBiniVino120
283;994;N12;14;12;1;9;0.0;0.05455867768897;0.1760757325417;0.1190371149577;28;0.490355107142857;LapaBiniVino120
284;998;N13;14;13;1;9;0.0;0.05455864293224;0.5951851956245;0.1190370391249;31;0.4242887096774194;LapaBiniVino120
285;1002;N14;14;14;1;9;0.0;0.05455852926964;1.884749192951;0.1190367911338;39;0.4854361307692307;LapaBiniVino120
286;1006;N15;14;15;1;9;0.0;0.05455868;6.1006524;0.11903712;17;0.4933448941176471;LapaBiniVino120
287;1010;N16;14;16;1;9;0.0;0.05455868;19.9883164;0.11903712;45;0.4596098222222223;LapaBiniVino120
288;1032;O01;15;1;1;9;0.0;0.01735958503074;0.004959881437354;0.1190371544965;54;0.4695310555555555;LapaBiniVino120
289;1036;O02;15;2;1;9;0.0;0.01735958471453;0.01735958471453;0.1190371523282;37;0.6979112162162162;LapaBiniVino120
290;1040;O03;15;3;1;9;0.0;0.01735958368045;0.05455869156712;0.1190371452374;59;0.4540086745762712;LapaBiniVino120
291;1044;O04;15;4;1;9;0.0;0.01735958029875;0.1760757430302;0.1190371220486;24;0.567132475;LapaBiniVino120
292;1048;O05;15;5;1;9;0.0;0.01735956923979;0.5951852310786;0.1190370462157;52;0.445456173076923;LapaBiniVino120
293;1052;O06;15;6;1;9;0.0;0.01735953307441;1.884749305222;0.1190367982246;51;0.4648676901960785;LapaBiniVino120
294;1056;O07;15;7;1;9;0.0;0.01735958;6.1006524;0.11903712;33;0.5037807878787879;LapaBiniVino120
295;1060;O08;15;8;1;9;0.0;0.01735958;19.9883164;0.11903712;33;0.5639647575757576;LapaBiniVino120
296;1064;O09;15;9;1;9;0.0;0.01735958503074;0.004959881437354;0.1190371544965;33;0.5073393030303031;LapaBiniVino120
297;1068;O10;15;10;1;9;0.0;0.01735958471453;0.01735958471453;0.1190371523282;27;0.4953438851851852;LapaBiniVino120
298;1072;O11;15;11;1;9;0.0;0.01735958368045;0.05455869156712;0.1190371452374;36;0.5111902777777778;LapaBiniVino120
299;1076;O12;15;12;1;9;0.0;0.01735958029875;0.1760757430302;0.1190371220486;22;0.5488387272727272;LapaBiniVino120
300;1080;O13;15;13;1;9;0.0;0.01735956923979;0.5951852310786;0.1190370462157;26;0.547351;LapaBiniVino120
301;1084;O14;15;14;1;9;0.0;0.01735953307441;1.884749305222;0.1190367982246;38;0.51962225;LapaBiniVino120
302;1088;O15;15;15;1;9;0.0;0.01735958;6.1006524;0.11903712;34;0.5129592941176471;LapaBiniVino120
303;1092;O16;15;16;1;9;0.0;0.01735958;19.9883164;0.11903712;48;0.4351575437499999;LapaBiniVino120
304;1114;P01;16;1;1;9;0.0;0.004959881527699;0.004959881527699;0.1190371566648;72;0.4897447249999999;LapaBiniVino120
305;1118;P02;16;2;1;9;0.0;0.004959881437354;0.01735958503074;0.1190371544965;65;0.4921793246153846;LapaBiniVino120
306;1122;P03;16;3;1;9;0.0;0.004959881141902;0.05455869256092;0.1190371474056;56;0.5058583571428571;LapaBiniVino120
307;1126;P04;16;4;1;9;0.0;0.004959880175703;0.1760757462375;0.1190371242169;44;0.5475873181818182;LapaBiniVino120
308;1130;P05;16;5;1;9;0.0;0.004959877016001;0.5951852419201;0.119037048384;53;0.5363568528301887;LapaBiniVino120
309;1134;P06;16;6;1;9;0.0;0.004959866683035;1.884749339553;0.1190368003928;48;0.5416912500000001;LapaBiniVino120
310;1138;P07;16;7;1;9;0.0;0.00495988;6.1006524;0.11903712;40;0.4859157625;LapaBiniVino120
311;1142;P08;16;8;1;9;0.0;0.00495988;19.9883164;0.11903712;57;0.5147881052631578;LapaBiniVino120
312;1146;P09;16;9;1;9;0.0;0.004959881527699;0.004959881527699;0.1190371566648;53;0.5460822264150943;LapaBiniVino120
313;1150;P10;16;10;1;9;0.0;0.004959881437354;0.01735958503074;0.1190371544965;42;0.5505671047619047;LapaBiniVino120
314;1154;P11;16;11;1;9;0.0;0.004959881141902;0.05455869256092;0.1190371474056;50;0.53430062;LapaBiniVino120
315;1158;P12;16;12;1;9;0.0;0.004959880175703;0.1760757462375;0.1190371242169;38;0.4946890894736842;LapaBiniVino120
316;1162;P13;16;13;1;9;0.0;0.004959877016001;0.5951852419201;0.119037048384;44;0.5190143386363636;LapaBiniVino120
317;1166;P14;16;14;1;9;0.0;0.004959866683035;1.884749339553;0.1190368003928;48;0.51468639375;LapaBiniVino120
318;1170;P15;16;15;1;9;0.0;0.00495988;6.1006524;0.11903712;47;0.5389929638297872;LapaBiniVino120
319;1174;P16;16;16;1;9;0.0;0.00495988;19.9883164;0.11903712;44;0.5592161818181819;LapaBiniVino120
320;604;I17;9;17;1;5;0.0;19.9883164;0.0;0.11903712;52;0.5352915961538461;LapaVino120
321;607;I18;9;18;1;5;0.0;19.9883164;0.0;0.11903712;63;0.5450686825396825;LapaVino120
322;686;J17;10;17;1;5;0.0;6.1006524;0.0;0.11903712;69;0.5468041333333333;LapaVino120
323;689;J18;10;18;1;5;0.0;6.1006524;0.0;0.11903712;72;0.5013128194444444;LapaVino120
324;768;K17;11;17;1;5;0.0;1.884749354675;0.0;0.1190368013479;57;0.5911990701754387;LapaVino120
325;771;K18;11;18;1;5;0.0;1.884749354675;0.0;0.1190368013479;62;0.446110979032258;LapaVino120
326;850;L17;12;17;1;5;0.0;0.5951852466955;0.0;0.1190370493391;58;0.4850578896551724;LapaVino120
327;853;L18;12;18;1;5;0.0;0.5951852466955;0.0;0.1190370493391;50;0.45144359;LapaVino120
328;932;M17;13;17;1;5;0.0;0.1760757476502;0.0;0.119037125172;68;0.4026870852941176;LapaVino120
329;935;M18;13;18;1;5;0.0;0.1760757476502;0.0;0.119037125172;37;0.4740224810810811;LapaVino120
330;1014;N17;14;17;1;5;0.0;0.05455869299867;0.0;0.1190371483607;51;0.413834994117647;LapaVino120
331;1017;N18;14;18;1;5;0.0;0.05455869299867;0.0;0.1190371483607;31;0.4789466451612904;LapaVino120
332;1096;O17;15;17;1;5;0.0;0.01735958517002;0.0;0.1190371554516;28;0.5619919107142858;LapaVino120
333;1099;O18;15;18;1;5;0.0;0.01735958517002;0.0;0.1190371554516;43;0.5164613255813953;LapaVino120
334;1178;P17;16;17;1;5;0.0;0.004959881567495;0.0;0.1190371576199;43;0.5650007604651164;LapaVino120
335;1181;P18;16;18;1;5;0.0;0.004959881567495;0.0;0.1190371576199;47;0.5306901468085107;LapaVino120
336;610;I19;9;19;1;7;0.0;0.0;19.9883164;0.11903712;55;0.4477834818181817;BiniVino120
337;613;I20;9;20;1;7;0.0;0.0;19.9883164;0.11903712;74;0.4908481621621621;BiniVino120
338;692;J19;10;19;1;7;0.0;0.0;6.1006524;0.11903712;57;0.497733649122807;BiniVino120
339;695;J20;10;20;1;7;0.0;0.0;6.1006524;0.11903712;73;0.4547456397260274;BiniVino120
340;774;K19;11;19;1;7;0.0;0.0;1.884749354675;0.1190368013479;48;0.4779981558333333;BiniVino120
341;777;K20;11;20;1;7;0.0;0.0;1.884749354675;0.1190368013479;51;0.5567225843137255;BiniVino120
342;856;L19;12;19;1;7;0.0;0.0;0.5951852466955;0.1190370493391;47;0.4771738276595744;BiniVino120
343;859;L20;12;20;1;7;0.0;0.0;0.5951852466955;0.1190370493391;38;0.4494238694736843;BiniVino120
344;938;M19;13;19;1;7;0.0;0.0;0.1760757476502;0.119037125172;41;0.5078453414634146;BiniVino120
345;941;M20;13;20;1;7;0.0;0.0;0.1760757476502;0.119037125172;41;0.4304149024390243;BiniVino120
346;1020;N19;14;19;1;7;0.0;0.0;0.05455869299867;0.1190371483607;41;0.4486967243902439;BiniVino120
347;1023;N20;14;20;1;7;0.0;0.0;0.05455869299867;0.1190371483607;67;0.5020335223880595;BiniVino120
348;1102;O19;15;19;1;7;0.0;0.0;0.01735958517002;0.1190371554516;35;0.4722773114285714;BiniVino120
349;1105;O20;15;20;1;7;0.0;0.0;0.01735958517002;0.1190371554516;32;0.482054446875;BiniVino120
350;1184;P19;16;19;1;7;0.0;0.0;0.004959881567495;0.1190371576199;53;0.4759707735849057;BiniVino120
351;1187;P20;16;20;1;7;0.0;0.0;0.004959881567495;0.1190371576199;46;0.489708456521739;BiniVino120
352;616;I21;9;21;1;2;10.0189576;0.0;0.0;0.0;68;0.5333476470588235;Pos_ctrl
353;618;I22;9;22;1;2;10.0189576;0.0;0.0;0.0;59;0.5157139491525423;Pos_ctrl
354;698;J21;10;21;1;2;10.0189576;0.0;0.0;0.0;52;0.50776035;Pos_ctrl
355;700;J22;10;22;1;2;10.0189576;0.0;0.0;0.0;79;0.4968638468354431;Pos_ctrl
356;780;K21;11;21;1;2;10.0189576;0.0;0.0;0.0;84;0.5005789488095237;Pos_ctrl
357;782;K22;11;22;1;2;10.0189576;0.0;0.0;0.0;6;0.5951504999999999;Pos_ctrl
358;862;L21;12;21;1;2;10.0189576;0.0;0.0;0.0;58;0.4757037655172413;Pos_ctrl
359;864;L22;12;22;1;2;10.0189576;0.0;0.0;0.0;59;0.46559075;Pos_ctrl
360;620;I23;9;23;1;1;0.0;0.0;0.0;0.0;46;0.636055597826087;Neg_ctrl
361;621;I24;9;24;1;1;0.0;0.0;0.0;0.0;52;0.7038864480769232;Neg_ctrl
362;702;J23;10;23;1;1;0.0;0.0;0.0;0.0;41;0.6415944146341463;Neg_ctrl
363;703;J24;10;24;1;1;0.0;0.0;0.0;0.0;50;0.6531157660000001;Neg_ctrl
364;784;K23;11;23;1;1;0.0;0.0;0.0;0.0;38;0.6940385263157894;Neg_ctrl
365;785;K24;11;24;1;1;0.0;0.0;0.0;0.0;49;0.7270772653061225;Neg_ctrl
366;866;L23;12;23;1;1;0.0;0.0;0.0;0.0;59;0.7737763220338982;Neg_ctrl
367;867;L24;12;24;1;1;0.0;0.0;0.0;0.0;42;0.8334897142857142;Neg_ctrl
368;948;M23;13;23;1;1;0.0;0.0;0.0;0.0;44;0.7653116590909093;Neg_ctrl
369;949;M24;13;24;1;1;0.0;0.0;0.0;0.0;54;0.677861561111111;Neg_ctrl
370;1030;N23;14;23;1;1;0.0;0.0;0.0;0.0;45;0.64217904;Neg_ctrl
371;1031;N24;14;24;1;1;0.0;0.0;0.0;0.0;36;0.6802289166666667;Neg_ctrl
372;1112;O23;15;23;1;1;0.0;0.0;0.0;0.0;37;0.6979112162162162;Neg_ctrl
373;1113;O24;15;24;1;1;0.0;0.0;0.0;0.0;44;0.7576090227272726;Neg_ctrl
374;1194;P23;16;23;1;1;0.0;0.0;0.0;0.0;45;0.7517660444444445;Neg_ctrl
375;1195;P24;16;24;1;1;0.0;0.0;0.0;0.0;39;0.7870679743589744;Neg_ctrl
376;944;M21;13;21;1;10;0.0;0.0;0.0;0.119037158575;41;0.4516741463414634;Vino120
377;946;M22;13;22;1;10;0.0;0.0;0.0;0.119037158575;52;0.452510923076923;Vino120
378;1026;N21;14;21;1;10;0.0;0.0;0.0;0.119037158575;36;0.478580388888889;Vino120
379;1028;N22;14;22;1;10;0.0;0.0;0.0;0.119037158575;31;0.4630966129032258;Vino120
380;1108;O21;15;21;1;10;0.0;0.0;0.0;0.119037158575;43;0.4695327976744186;Vino120
381;1110;O22;15;22;1;10;0.0;0.0;0.0;0.119037158575;33;0.5017682121212121;Vino120
382;1190;P21;16;21;1;10;0.0;0.0;0.0;0.119037158575;35;0.5210264000000001;Vino120
383;1192;P22;16;22;1;10;0.0;0.0;0.0;0.119037158575;41;0.5271899999999999;Vino120
